timestamp,open,high,low,close,volume
2025-09-25,100478.66126871524,100833.02522224188,99992.74870122384,100320.26680138992,1899
2025-09-26,101351.15150293325,101351.15150293325,101351.15150293325,101351.15150293325,19308
2025-09-29,100800.81150904189,102755.19094452292,100800.81150904189,102575.31848367648,8860
2025-09-30,102752.5037375215,103772.64616522257,101837.05751626124,103109.55489804957,1611
2025-10-01,103718.95445850147,104481.37407227584,103445.12806505649,103826.33787194367,1778
2025-10-02,103522.97841813673,104392.78799951675,102650.48818391871,103080.02183768759,3418
2025-10-03,103496.13256477617,104344.46415263506,103455.86378473534,104183.38903247174,392
2025-10-06,105539.10462717972,106309.57930779495,105418.29828705723,106000.85199414857,1267
2025-10-07,106293.46917411324,106886.76515504686,105772.66224058386,106755.22309524551,2903
2025-10-08,107039.78520836934,108704.22811672371,107039.78520836934,108545.8402035618,2179
2025-10-09,107684.08568902264,108623.69055664205,105772.66224058386,105941.79242758804,3130
2025-10-10,106229.04174771329,107705.56368254377,105920.31443406691,106736.4257545624,1697
2025-10-13,107812.94709598599,110363.30316523864,107812.94709598599,110298.87573883869,1697
2025-10-14,110919.01757313285,111681.43718690722,109686.78897138537,111106.93854665673,2424
2025-10-15,111276.06217949749,113037.15278161522,111276.06217949749,112132.4422800338,3287
2025-10-16,112720.36384696458,115625.09042390728,112661.31083456746,114905.62679717517,4705
2025-10-17,116905.64287253645,116994.22894529554,112274.73316784084,112481.43837372102,4060
2025-10-20,113936.48886919378,116956.64737225615,113144.53619505743,116414.35589104221,1750
2025-10-21,116315.03409860426,116315.03409860426,109737.79347110505,109737.79347110505,2943
2025-10-22,110328.40879920065,111370.02266625944,107544.48856238044,108575.36670976036,1237
2025-10-23,109488.1257240192,111055.92093861022,109281.41396397562,110752.56803896668,354
2025-10-24,110537.80121208225,110621.02597916534,109394.16523725727,110561.95985844138,123
2025-10-27,108994.16464385038,109493.50013802205,106612.9387616019,107434.4179419368,220
2025-10-28,105496.14864013747,106476.0222877977,105332.39286713614,106476.0222877977,219
2025-10-29,106945.8247216074,106945.8247216074,106945.8247216074,106945.8247216074,1344
2025-10-30,106309.57930779495,108113.61934279151,105066.6149863686,107418.31436241852,935
2025-10-31,108309.59538315624,108309.59538315624,106755.22309524551,106905.55594156656,559
2025-11-03,106744.48082140324,107920.33050942821,106282.73345443439,107391.46850905797,0
2025-11-04,107227.70618189323,107259.9198950932,105434.40186657551,105979.37400062745,657
2025-11-05,105501.51649997689,106940.45686176798,105501.51649997689,106854.55144184688,559
2025-11-06,107490.79685565934,107584.75734242128,106843.8091680046,106843.8091680046,650
2025-11-07,106867.97436852715,107367.30330853543,106867.97436852715,107367.30330853543,245
2025-11-10,108994.16464385038,110384.77460459636,108994.16464385038,110384.77460459636,189
2025-11-11,111144.52011969614,111144.52011969614,110250.54533779358,110250.54533779358,569
2025-11-12,110486.79671236256,112870.70324744904,110145.84913135279,112870.70324744904,396
2025-11-13,113523.06534910662,113523.06534910662,111778.08488067059,112400.90081363935,167
2025-11-14,112690.84389492944,112696.20520060544,108645.16855016317,109735.11281826704,483
2025-11-17,109262.62317745591,110054.57585159226,107904.2203757465,109216.98653757566,1552
2025-11-18,108387.44573623648,109085.4379236109,108339.12844351822,109029.06556405178,1375
2025-11-19,109694.8440382262,110677.40489288786,109316.31488417703,109469.3349374995,486
2025-11-20,108591.47684344205,109810.27596434586,108462.61543647872,108900.20415708843,202
2025-11-21,108237.11288991543,109670.67883770366,108237.11288991543,109442.48908413894,171
2025-11-24,109007.58757053065,109850.54474438669,109007.58757053065,109850.54474438669,591
2025-11-25,111120.361473337,111120.361473337,111120.361473337,111120.361473337,132704
2025-11-26,110835.79280604977,111974.0543668719,110806.25974568778,111818.35366071142,25088
2025-11-28,111770.02325966633,113394.19738797986,111141.83291269472,113243.85798749539,3615
2025-12-01,113249.23240149823,114419.71422968377,113152.58470773487,113807.62090806702,913
2025-12-02,113571.38264182488,113571.38264182488,111866.67095342968,112392.85230096191,366
2025-12-03,113174.06925541941,113668.03033558825,112637.15218820833,112733.78677364485,1897
2025-12-04,113047.88850129407,113069.35994065178,112081.43778031413,113069.35994065178,616
2025-12-05,112862.65473477161,114247.90338984158,112604.93192084493,113098.89300101376,533
2025-12-08,112900.23630781102,113176.743354094,112094.8607069944,112408.96243464362,318
2025-12-09,112502.92292140555,113281.45266886163,112153.92682771834,112932.45657517442,660
2025-12-10,112994.19679457297,113678.7660552671,112312.31474088025,112655.93642056461,692
2025-12-11,113396.88459498128,115085.48614969477,113136.47457405317,115047.90457665536,528
2025-12-12,114803.60468940895,116913.69138521388,114363.33531596123,115439.85665738482,1531
2025-12-15,115659.98478994527,116757.99067905342,115246.5612698581,115617.04191122986,854
2025-12-16,114645.21677624705,116011.6680906339,114645.21677624705,115557.9757905059,1796
2025-12-17,115665.35920394812,116817.04369145053,115665.35920394812,116712.34748500973,2169
2025-12-18,116269.39090456058,116728.45761869143,116194.22775848176,116497.5806581253,705
2025-12-19,116782.14932541254,117085.50222505607,116782.14932541254,117085.50222505607,1065
2025-12-22,117345.91224598417,119399.62002806658,117345.91224598417,119319.08246798492,449
2025-12-23,120894.92619525336,120908.34912193363,119474.7831741454,120344.58620136199,694
2025-12-24,120825.13746317738,120897.61340225478,119958.00853463537,120285.53318896487,500
2025-12-26,121128.49036282091,122317.75642336273,120860.03182921537,121587.55707695175,263
2025-12-29,117356.64796566304,117557.9918658672,116111.00299139868,116111.00299139868,2044
2025-12-30,116682.81442464776,118218.40248020219,116457.31187808447,117319.06639262363,1837
2025-12-31,116336.50553796197,117149.92965145603,115034.48164997509,116124.42591807897,785
2026-01-02,116795.57225209281,116795.57225209281,115823.74711711002,115823.74711711002,589
2026-01-05,117764.7101800742,119289.54940762294,117713.69257202768,119112.36415377792,618
2026-01-06,119455.99894178912,120328.48917600713,119437.20160110599,120328.48917600713,459
2026-01-07,119464.04745446655,119464.04745446655,119445.25011378342,119445.25011378342,972
2026-01-08,119737.88040207494,119767.40035411007,118604.9801469288,119455.99894178912,2423
2026-01-09,120519.08424820559,121531.17816322923,119780.82328079036,120830.49876885339,198002
